Time,Vrms,Irms,Temperature,Vibration
2026-06-22 03:55:55,267.41,37.07,65.74,0.91
2026-06-22 03:55:57,281.21,35.38,64.98,1.17
2026-06-22 03:56:00,266.30,37.22,67.11,1.48
2026-06-22 03:56:03,265.32,37.35,67.52,0.88
2026-06-22 03:56:06,272.48,36.45,63.81,1.11
2026-06-22 03:56:09,278.58,35.68,64.55,1.20
2026-06-22 03:56:11,272.37,36.52,64.65,0.73
2026-06-22 03:56:14,254.78,38.88,71.20,0.98
2026-06-22 03:56:17,252.80,39.23,71.77,1.12
2026-06-22 03:56:19,271.01,36.67,66.10,0.85
2026-06-22 03:56:22,272.97,36.40,63.76,0.75
2026-06-22 03:56:24,288.72,34.40,62.09,0.59
2026-06-22 03:56:28,253.17,39.15,71.75,0.58
2026-06-22 03:56:31,296.84,33.47,60.04,0.98
2026-06-22 03:56:37,257.71,38.45,68.67,1.16
2026-06-22 03:56:42,283.66,35.01,61.87,1.30
2026-06-22 03:56:44,265.80,37.29,67.96,1.01
2026-06-22 03:56:47,286.58,34.65,61.53,1.01
2026-06-22 03:56:50,251.69,39.39,71.31,0.84
2026-06-22 03:56:52,261.91,37.90,67.07,0.71
2026-06-22 03:56:56,255.74,38.72,70.64,1.28
2026-06-22 03:56:59,275.45,36.05,64.43,1.26
2026-06-22 03:57:01,278.14,35.72,63.85,0.72
2026-06-22 03:57:05,287.98,34.46,60.51,0.86
2026-06-22 03:57:08,297.02,33.43,59.04,1.06
2026-06-22 03:57:10,264.77,37.44,67.68,1.19
2026-06-22 03:57:13,294.99,33.70,59.33,1.03
2026-06-22 03:57:15,263.54,37.64,68.43,0.84
2026-06-22 03:57:17,293.20,33.91,58.69,1.20
2026-06-22 03:57:20,271.75,36.58,64.93,0.86
2026-06-22 03:57:23,282.85,35.13,62.48,1.15
2026-06-22 03:57:26,262.91,37.75,67.94,1.23
2026-06-22 03:57:29,273.44,36.33,64.59,0.80
2026-06-22 03:57:32,265.00,37.40,66.81,0.80
2026-06-22 03:57:35,267.07,37.15,66.67,1.41
2026-06-22 03:57:37,260.15,38.13,69.13,0.96
2026-06-22 03:57:39,288.60,34.39,59.30,1.07
2026-06-22 03:57:41,253.24,39.14,71.35,1.19
2026-06-22 03:57:42,285.30,34.83,61.71,0.95
2026-06-22 03:57:44,295.68,33.59,59.60,0.94
2026-06-22 03:57:48,292.09,34.00,61.61,0.94
2026-06-22 03:57:49,267.80,37.08,65.79,1.03
2026-06-22 03:57:51,277.85,35.76,63.31,0.91
2026-06-22 03:57:52,279.43,35.55,62.45,1.06
2026-06-22 03:57:54,284.08,34.97,63.29,1.62
2026-06-22 03:57:56,282.36,35.21,61.32,0.79
2026-06-22 03:57:58,283.73,34.98,61.60,1.07
2026-06-22 03:58:00,266.57,37.19,65.18,1.31
2026-06-22 03:58:03,252.18,39.31,70.38,0.95
2026-06-22 03:58:06,279.99,35.48,62.71,0.87
2026-06-22 03:58:09,291.54,34.05,59.96,0.94
2026-06-22 03:58:12,271.70,36.60,64.83,0.97
2026-06-22 03:58:15,267.43,37.07,65.58,1.28
2026-06-22 03:58:16,256.89,38.57,66.87,0.87
2026-06-22 03:58:18,296.36,33.52,59.08,1.13
2026-06-22 03:58:20,260.74,38.06,67.03,1.35
2026-06-22 03:58:22,272.37,36.52,63.51,0.92
2026-06-22 03:58:24,279.20,35.62,64.64,0.56
2026-06-22 03:58:27,278.36,35.75,63.73,1.15
2026-06-22 03:58:29,294.57,33.77,60.57,0.72
2026-06-22 03:58:31,281.26,35.35,62.14,1.17
2026-06-22 03:58:33,267.07,37.15,66.41,1.18
2026-06-22 03:58:36,290.82,34.17,61.61,1.02
2026-06-22 03:58:39,296.81,33.48,57.71,0.80
2026-06-22 03:58:42,294.91,33.70,59.73,0.76
2026-06-22 03:58:44,271.67,36.60,65.07,0.85
2026-06-22 03:58:46,267.71,37.01,65.39,1.37
2026-06-22 03:58:49,296.78,33.48,58.88,0.90
2026-06-22 03:58:51,277.62,35.78,61.68,1.17
2026-06-22 03:58:53,269.26,36.88,66.91,1.12
2026-06-22 03:58:55,283.76,35.00,60.53,0.90
2026-06-22 03:58:57,262.33,37.84,66.86,0.95
2026-06-22 03:59:01,296.19,33.55,57.78,1.09
2026-06-22 03:59:03,258.99,38.28,70.35,1.08
2026-06-22 03:59:04,266.05,37.25,65.66,0.60
2026-06-22 03:59:06,259.99,38.15,69.20,1.09
2026-06-22 03:59:08,261.95,37.90,67.65,1.22
2026-06-22 03:59:10,252.58,39.25,70.92,0.88
2026-06-22 03:59:12,272.57,36.47,65.56,1.23
2026-06-22 03:59:14,253.63,39.07,68.90,1.06
2026-06-22 03:59:16,292.56,33.97,58.02,0.83
2026-06-22 03:59:18,271.00,36.65,65.25,0.98
2026-06-22 03:59:19,259.18,38.24,69.00,1.18
2026-06-22 03:59:21,272.43,36.48,64.00,0.76
2026-06-22 03:59:23,252.61,39.25,70.79,1.10
2026-06-22 03:59:24,271.80,36.57,64.60,1.09
2026-06-22 03:59:27,296.73,33.48,59.55,1.26
2026-06-22 03:59:28,254.80,38.88,71.02,1.19
2026-06-22 03:59:30,263.39,37.68,66.58,0.98
2026-06-22 03:59:32,259.54,38.20,67.64,0.96
2026-06-22 03:59:35,293.77,33.86,59.13,1.05
2026-06-22 03:59:37,266.53,37.18,67.15,1.20
2026-06-22 03:59:40,279.83,35.55,63.88,1.21
2026-06-22 03:59:42,274.71,36.14,64.30,1.18
2026-06-22 03:59:43,273.06,36.45,64.12,0.90
2026-06-22 03:59:45,275.70,36.01,62.81,1.25
2026-06-22 03:59:46,293.57,33.88,59.34,1.03
2026-06-22 03:59:48,266.86,37.16,66.22,0.69
2026-06-22 03:59:49,281.88,35.25,61.25,1.14
2026-06-22 03:59:50,278.81,35.65,63.60,0.99
2026-06-22 03:59:52,277.07,35.89,62.91,0.72
2026-06-22 03:59:53,277.66,35.79,62.82,0.98
2026-06-22 03:59:55,259.27,38.24,69.09,1.17
2026-06-22 03:59:56,271.12,36.65,66.31,0.96
2026-06-22 03:59:58,282.84,35.11,62.80,1.06
2026-06-22 03:59:59,269.84,36.81,65.19,0.97
2026-06-22 04:00:01,289.47,34.32,60.14,1.04
2026-06-22 04:00:02,255.62,38.73,69.57,0.92
2026-06-22 04:00:04,269.29,36.88,65.95,1.00
2026-06-22 04:00:06,267.85,37.02,64.07,1.26
2026-06-22 04:00:08,265.15,37.40,66.54,0.87
2026-06-22 04:00:10,282.36,35.18,60.45,0.95
2026-06-22 04:00:14,257.85,38.43,67.75,0.65
2026-06-22 04:00:17,271.91,36.57,63.76,0.94
2026-06-22 04:00:20,291.96,34.02,60.16,0.91
2026-06-22 04:00:23,268.74,36.94,66.37,1.08
2026-06-22 04:00:26,263.10,37.73,67.40,0.51
2026-06-22 04:00:28,265.90,37.28,65.76,1.11
2026-06-22 04:00:32,281.07,35.36,63.54,0.82
2026-06-22 04:00:36,277.93,35.73,63.70,1.47
2026-06-22 04:00:41,282.85,35.13,63.81,1.10
2026-06-22 04:00:45,296.87,33.46,58.82,0.91
2026-06-22 04:00:49,279.47,35.55,60.86,0.97
2026-06-22 04:00:52,264.90,37.40,67.24,0.93
2026-06-22 04:00:56,254.02,39.00,70.24,1.12
2026-06-22 04:00:59,295.40,33.63,58.74,1.06
2026-06-22 04:01:02,263.01,37.73,67.74,1.07
2026-06-22 04:01:06,261.25,37.99,69.54,0.89
2026-06-22 04:01:09,268.84,36.93,67.46,1.03
2026-06-22 04:01:12,271.30,36.61,66.62,1.18
2026-06-22 04:01:14,291.13,34.12,59.93,0.78
2026-06-22 04:01:15,274.28,36.22,65.25,0.74
2026-06-22 04:01:17,253.65,39.07,70.41,0.86
2026-06-22 04:01:19,285.88,34.73,59.06,0.98
2026-06-22 04:01:21,282.19,35.22,60.54,1.00
2026-06-22 04:01:23,284.14,34.94,61.23,1.02
2026-06-22 04:01:24,269.50,36.84,65.36,0.94
2026-06-22 04:01:26,277.16,35.87,63.34,0.81
2026-06-22 04:01:28,290.00,34.24,59.05,1.11
2026-06-22 04:01:30,271.45,36.61,66.12,1.24
2026-06-22 04:01:32,282.63,35.16,61.03,0.63
2026-06-22 04:01:34,275.08,36.07,64.72,1.30
2026-06-22 04:01:37,269.38,36.88,65.34,1.04
2026-06-22 04:01:40,282.16,35.22,62.31,0.98
2026-06-22 04:01:42,290.54,34.20,59.75,1.09
2026-06-22 04:01:44,254.63,38.91,70.97,1.39
2026-06-22 04:01:47,290.05,34.25,60.38,0.97
2026-06-22 04:01:50,268.91,36.93,64.84,0.98
2026-06-22 04:01:57,279.10,35.60,62.66,0.93
2026-06-22 04:02:03,290.65,34.18,60.06,1.26
2026-06-22 04:02:07,278.96,35.63,63.07,0.67
2026-06-22 04:02:11,268.35,36.98,66.11,0.87
2026-06-22 04:02:13,256.70,38.59,69.39,0.95
2026-06-22 04:02:19,284.19,34.95,62.53,0.82
2026-06-22 04:02:24,270.56,36.70,65.53,1.14
2026-06-22 04:02:27,253.92,39.02,69.32,1.26
2026-06-22 04:02:30,265.94,37.26,65.71,0.80
2026-06-22 04:02:35,278.16,35.72,62.74,1.19
2026-06-22 04:02:43,254.72,38.89,70.58,1.21
2026-06-22 04:02:49,260.90,38.04,68.47,1.27
2026-06-22 04:02:54,258.49,38.34,67.83,1.17
2026-06-22 04:02:59,266.57,37.19,66.26,1.17
2026-06-22 04:03:02,294.94,33.70,58.50,1.11
2026-06-22 04:03:04,276.44,35.95,63.86,1.23
2026-06-22 04:03:06,279.12,35.64,63.35,1.15
2026-06-22 04:03:08,284.96,34.84,61.52,0.97
2026-06-22 04:03:10,266.86,37.16,66.70,1.01
2026-06-22 04:03:12,281.77,35.26,63.22,1.30
2026-06-22 04:03:15,258.87,38.30,69.85,1.01
2026-06-22 04:03:17,290.78,34.18,60.22,0.69
2026-06-22 04:03:19,256.95,38.55,70.53,0.63
2026-06-22 04:03:21,281.25,35.35,63.06,0.97
2026-06-22 04:03:23,272.01,36.55,63.49,1.03
2026-06-22 04:03:24,268.48,36.95,66.60,0.71
2026-06-22 04:03:27,259.60,38.19,67.70,1.01
2026-06-22 04:03:28,254.42,38.94,71.83,1.08
2026-06-22 04:03:31,260.96,38.03,67.24,1.16
2026-06-22 04:03:33,264.88,37.42,65.98,1.03
2026-06-22 04:03:36,252.98,39.19,72.05,1.25
2026-06-22 04:03:42,263.00,37.76,66.61,0.62
2026-06-22 04:03:49,273.39,36.34,63.61,0.71
2026-06-22 04:03:54,275.32,36.06,64.45,1.45
2026-06-22 04:03:57,282.09,35.22,62.31,1.52
2026-06-22 04:04:01,287.90,34.49,60.94,0.95
2026-06-22 04:04:04,255.94,38.70,70.03,1.25
2026-06-22 04:04:07,260.85,38.04,69.17,0.67
2026-06-22 04:04:09,285.85,34.74,59.89,0.70
2026-06-22 04:04:12,261.70,37.94,69.22,0.97
2026-06-22 04:04:15,289.52,34.30,61.33,1.36
2026-06-22 04:04:18,264.21,37.52,66.42,0.91
2026-06-22 04:04:24,264.02,37.55,67.36,1.21
2026-06-22 04:04:29,282.69,35.16,63.62,0.94
2026-06-22 04:04:34,289.50,34.30,59.11,1.17
2026-06-22 04:04:36,277.58,35.76,63.08,0.92
2026-06-22 04:04:39,281.35,35.31,61.70,0.98
2026-06-22 04:04:40,252.10,39.32,71.00,1.16
2026-06-22 04:04:42,287.88,34.51,61.60,1.18
2026-06-22 04:04:44,256.96,38.55,69.96,0.63
2026-06-22 04:04:46,273.69,36.31,65.16,0.64
2026-06-22 04:04:48,295.89,33.60,58.51,1.24
2026-06-22 04:04:51,271.04,36.69,66.74,0.93
2026-06-22 04:04:54,255.89,38.70,70.09,1.14
2026-06-22 04:04:56,291.33,34.12,58.44,1.10
2026-06-22 04:04:58,278.09,35.75,61.52,0.91
2026-06-22 04:05:00,276.56,35.94,62.90,0.75
2026-06-22 04:05:03,267.56,37.05,66.53,0.84
2026-06-22 04:05:06,254.08,39.00,70.13,0.60
2026-06-22 04:05:08,271.30,36.61,66.02,0.62
2026-06-22 04:05:12,254.16,38.99,70.31,0.84
2026-06-22 04:05:16,264.19,37.55,66.75,1.19
2026-06-22 04:05:20,252.99,39.20,71.54,1.00
2026-06-22 04:05:27,291.54,34.05,59.02,1.00
2026-06-22 04:05:33,296.47,33.55,57.71,1.03
2026-06-22 04:05:39,287.61,34.52,59.97,1.06
2026-06-22 04:05:44,268.60,36.95,66.09,1.49
2026-06-22 04:05:48,266.09,37.27,65.98,1.01
2026-06-22 04:05:54,256.64,38.60,71.51,1.14
2026-06-22 04:05:58,278.77,35.63,63.76,1.11
2026-06-22 04:06:01,264.45,37.49,67.11,0.96
2026-06-22 04:06:04,267.50,37.07,65.63,1.12
2026-06-22 04:06:07,274.30,36.20,65.65,1.15
2026-06-22 04:06:10,262.88,37.77,69.12,1.17
2026-06-22 04:06:14,257.82,38.44,68.41,1.27
2026-06-22 04:06:17,273.27,36.43,64.47,1.01
2026-06-22 04:06:20,257.90,38.42,69.41,0.77
2026-06-22 04:06:24,278.44,35.71,62.45,0.95
2026-06-22 04:06:27,286.69,34.63,61.34,0.93
2026-06-22 04:06:31,296.58,33.52,58.12,1.25
2026-06-22 04:06:37,282.01,35.24,62.74,1.03
2026-06-22 04:06:46,288.56,34.42,60.57,0.81
2026-06-22 04:06:52,262.53,37.81,68.45,0.98
2026-06-22 04:07:01,287.09,34.59,60.38,0.90
2026-06-22 04:07:06,265.81,37.27,67.91,1.15
2026-06-22 04:07:12,281.74,35.28,60.46,0.85
2026-06-22 04:07:16,263.47,37.66,66.49,1.00
2026-06-22 04:07:23,252.17,39.32,73.00,1.04
2026-06-22 04:07:32,260.43,38.10,69.11,1.14
2026-06-22 04:07:40,264.07,37.55,66.80,1.04
2026-06-22 04:07:46,266.51,37.18,67.65,0.49
2026-06-22 04:07:52,285.41,34.79,62.70,1.13
2026-06-22 04:07:56,265.96,37.24,67.13,1.24
2026-06-22 04:08:03,282.09,35.22,62.63,0.62
2026-06-22 04:08:11,269.66,36.82,65.77,1.25
2026-06-22 04:08:19,286.80,34.62,61.50,1.19
2026-06-22 04:08:26,279.55,35.56,63.24,1.01
2026-06-22 04:08:30,273.54,36.30,64.03,0.87
2026-06-22 04:08:34,292.39,34.00,59.22,0.81
2026-06-22 04:08:37,272.29,36.52,66.57,0.94
2026-06-22 04:08:40,258.10,38.40,69.72,1.27
2026-06-22 04:08:44,272.34,36.52,65.57,0.98
2026-06-22 04:08:47,275.40,36.04,62.76,1.41
2026-06-22 04:08:53,294.64,33.74,59.02,0.93
2026-06-22 04:08:56,270.15,36.80,64.19,1.16
2026-06-22 04:09:00,272.34,36.49,64.71,1.28
2026-06-22 04:09:04,256.28,38.64,71.51,1.26
2026-06-22 04:09:08,280.69,35.46,62.46,1.25
2026-06-22 04:09:12,277.76,35.76,63.28,0.91
2026-06-22 04:09:17,264.47,37.49,68.23,0.88
2026-06-22 04:09:21,279.20,35.65,64.08,1.34
2026-06-22 04:09:25,263.18,37.71,66.29,0.99
2026-06-22 04:09:28,265.82,37.29,66.79,0.89
2026-06-22 04:09:31,282.30,35.18,63.34,1.21
2026-06-22 04:09:34,254.07,39.00,70.25,0.74
2026-06-22 04:09:38,263.94,37.57,66.49,0.95
2026-06-22 04:09:40,254.98,38.85,71.23,0.93
2026-06-22 04:09:44,261.74,37.92,67.48,0.84
2026-06-22 04:09:47,281.23,35.35,61.20,1.38
2026-06-22 04:09:51,263.71,37.62,66.70,1.00
2026-06-22 04:09:54,259.47,38.21,68.63,0.95
2026-06-22 04:09:57,262.20,37.87,69.51,1.17
2026-06-22 04:10:02,266.46,37.20,67.04,1.00
2026-06-22 04:10:07,279.62,35.55,62.25,0.84
2026-06-22 04:10:10,288.77,34.38,60.47,0.68
2026-06-22 04:10:14,272.98,36.40,63.24,0.95
2026-06-22 04:10:17,288.07,34.48,60.80,1.19
2026-06-22 04:10:21,292.28,34.01,58.96,0.85
2026-06-22 04:10:24,278.54,35.69,63.03,0.81
2026-06-22 04:10:28,275.92,36.00,64.86,1.03
2026-06-22 04:10:31,278.29,35.70,63.53,1.11
2026-06-22 04:10:34,289.78,34.25,60.01,1.40
2026-06-22 04:10:37,268.57,36.99,66.22,1.32
2026-06-22 04:10:40,283.75,34.99,62.58,0.94
2026-06-22 04:10:44,268.56,36.96,66.58,0.96
2026-06-22 04:10:48,283.65,35.02,62.43,0.98
2026-06-22 04:10:51,270.25,36.76,66.14,1.18
2026-06-22 04:10:55,274.44,36.19,63.31,1.09
2026-06-22 04:10:58,254.38,38.95,69.89,1.10
2026-06-22 04:11:03,255.70,38.73,69.92,1.07
2026-06-22 04:11:05,273.27,36.36,63.74,0.84
2026-06-22 04:11:09,291.05,34.14,59.81,1.36
2026-06-22 04:11:12,265.88,37.28,68.33,0.82
2026-06-22 04:11:15,280.73,35.44,64.41,0.73
2026-06-22 04:11:17,287.84,34.50,62.71,1.20
2026-06-22 04:11:21,267.05,37.12,66.40,1.22
2026-06-22 04:11:23,261.46,37.97,68.99,1.29
2026-06-22 04:11:26,256.30,38.65,72.17,1.26
2026-06-22 04:11:29,254.61,38.91,69.56,0.73
2026-06-22 04:11:32,258.31,38.35,68.12,0.50
2026-06-22 04:11:35,260.23,38.12,68.73,0.88
2026-06-22 04:11:38,268.23,36.96,67.37,1.07
2026-06-22 04:11:41,275.33,36.05,64.09,0.67
2026-06-22 04:11:44,284.29,34.94,60.55,0.77
2026-06-22 04:11:48,253.73,39.05,71.31,1.20
2026-06-22 04:11:52,276.77,35.92,62.97,1.16
2026-06-22 04:11:56,256.34,38.63,69.35,0.64
2026-06-22 04:12:00,251.78,39.37,73.51,0.79
2026-06-22 04:12:04,254.24,38.97,70.27,0.88
2026-06-22 04:12:07,289.51,34.30,59.83,1.03
2026-06-22 04:12:09,292.46,33.97,59.74,0.69
2026-06-22 04:12:12,273.72,36.28,63.53,1.25
2026-06-22 04:12:15,280.92,35.36,62.29,1.09
2026-06-22 04:12:18,277.15,35.83,62.93,0.65
2026-06-22 04:12:20,280.81,35.45,63.84,1.08
2026-06-22 04:12:25,285.84,34.74,62.16,0.97
2026-06-22 04:12:28,257.77,38.44,69.49,0.54
2026-06-22 04:12:30,296.73,33.48,60.23,0.96
2026-06-22 04:12:34,281.64,35.27,62.60,1.11
2026-06-22 04:12:39,281.84,35.24,62.57,0.75
2026-06-22 04:12:45,287.47,34.53,60.15,1.04
2026-06-22 04:12:49,254.33,38.96,71.13,0.82
2026-06-22 04:12:51,296.96,33.46,57.80,1.30
2026-06-22 04:12:52,264.28,37.51,66.13,1.27
2026-06-22 04:12:55,290.42,34.19,60.04,0.86
2026-06-22 04:12:56,273.04,36.39,64.32,0.86
2026-06-22 04:12:58,282.85,35.13,61.28,1.41
2026-06-22 04:13:00,295.26,33.69,60.08,0.91
2026-06-22 04:13:02,264.68,37.44,68.09,0.71
2026-06-22 04:13:03,263.73,37.61,67.18,0.79
2026-06-22 04:13:05,272.04,36.54,64.97,1.06
2026-06-22 04:13:06,264.78,37.44,66.75,1.15
2026-06-22 04:13:08,265.39,37.33,68.07,1.28
2026-06-22 04:13:09,279.34,35.59,62.72,1.21
2026-06-22 04:13:11,254.45,38.94,71.78,1.00
2026-06-22 04:13:12,267.96,37.02,67.73,0.78
2026-06-22 04:13:14,277.47,35.77,62.59,1.28
2026-06-22 04:13:15,293.13,33.89,58.93,1.01
2026-06-22 04:13:17,266.51,37.18,66.07,0.80
2026-06-22 04:13:18,275.48,36.03,63.62,0.76
2026-06-22 04:13:20,289.79,34.24,60.38,1.14
2026-06-22 04:13:22,257.55,38.47,69.40,0.87
2026-06-22 04:13:24,287.73,34.48,59.66,0.88
2026-06-22 04:13:25,277.83,35.74,63.56,1.04
2026-06-22 04:13:29,259.94,38.15,69.01,0.72
2026-06-22 04:13:32,265.58,37.32,65.71,0.90
2026-06-22 04:13:34,281.71,35.28,62.95,0.64
2026-06-22 04:13:35,260.81,38.05,67.67,0.82
2026-06-22 04:13:37,296.44,33.51,57.81,0.75
2026-06-22 04:13:38,285.42,34.80,62.46,0.95
2026-06-22 04:13:40,291.63,34.10,61.02,1.11
2026-06-22 04:13:41,266.76,37.15,65.82,1.13
2026-06-22 04:13:42,284.43,34.91,60.73,0.87
2026-06-22 04:13:44,285.29,34.80,61.81,1.17
2026-06-22 04:13:46,296.55,33.51,58.18,0.70
2026-06-22 04:13:47,254.29,38.97,72.12,0.86
2026-06-22 04:13:49,263.69,37.62,67.96,1.07
2026-06-22 04:13:50,253.02,39.18,71.77,1.04
2026-06-22 04:13:52,291.80,34.04,61.26,0.79
2026-06-22 04:13:53,273.34,36.35,64.28,1.20
2026-06-22 04:13:55,259.00,38.27,70.22,1.28
2026-06-22 04:13:56,292.16,34.01,60.06,1.00
2026-06-22 04:13:58,279.34,35.58,63.15,0.94
2026-06-22 04:13:59,285.81,34.74,60.40,0.81
2026-06-22 04:14:01,288.78,34.37,60.31,1.04
2026-06-22 04:14:02,288.59,34.40,58.94,0.79
2026-06-22 04:14:04,260.13,38.13,69.49,0.71
2026-06-22 04:14:05,262.34,37.84,67.51,0.81
2026-06-22 04:14:07,263.91,37.58,65.96,0.72
2026-06-22 04:14:08,289.59,34.30,57.96,0.84
2026-06-22 04:14:10,293.07,33.92,57.74,0.82
2026-06-22 04:14:12,270.96,36.71,65.10,1.44
2026-06-22 04:14:15,274.42,36.19,63.40,1.14
2026-06-22 04:14:17,261.46,37.97,67.30,0.97
2026-06-22 04:14:18,281.43,35.36,62.12,0.93
2026-06-22 04:14:20,256.40,38.62,70.42,0.76
2026-06-22 04:14:22,295.72,33.61,58.17,1.07
2026-06-22 04:14:25,254.34,38.96,69.90,0.96
2026-06-22 04:14:29,291.52,34.08,61.05,1.12
2026-06-22 04:14:32,259.79,38.17,69.44,0.58
2026-06-22 04:14:35,259.10,38.27,68.87,0.88
2026-06-22 04:14:36,294.56,33.77,60.29,1.38
2026-06-22 04:14:38,260.06,38.14,70.44,0.89
2026-06-22 04:14:40,286.61,34.66,60.65,0.78
2026-06-22 04:14:42,295.89,33.60,58.48,0.70
2026-06-22 04:14:43,286.01,34.73,61.07,1.02
2026-06-22 04:14:46,290.16,34.23,59.89,0.99
2026-06-22 04:14:47,275.93,35.98,64.54,0.82
2026-06-22 04:14:49,258.83,38.30,70.51,1.33
2026-06-22 04:14:50,279.41,35.55,63.42,0.80
2026-06-22 04:14:52,266.63,37.16,64.76,0.65
2026-06-22 04:14:53,293.95,33.83,57.50,1.10
2026-06-22 04:14:54,270.55,36.69,66.37,1.06
2026-06-22 04:14:56,261.55,37.95,67.22,1.17
2026-06-22 04:14:59,271.95,36.56,64.44,1.23
2026-06-22 04:15:01,264.50,37.48,66.96,1.06
2026-06-22 04:15:04,275.39,36.05,63.13,1.04
2026-06-22 04:15:06,281.14,35.36,62.12,1.07
2026-06-22 04:15:08,280.31,35.46,62.39,1.33
2026-06-22 04:15:12,291.07,34.14,59.20,0.75
2026-06-22 04:15:15,254.47,38.93,70.21,1.33
2026-06-22 04:15:16,269.74,36.83,65.76,0.76
2026-06-22 04:15:17,285.35,34.79,61.25,0.88
2026-06-22 04:15:19,253.95,39.01,69.50,1.28
2026-06-22 04:15:20,258.53,38.33,68.73,0.79
2026-06-22 04:15:22,279.06,35.63,62.42,0.73
2026-06-22 04:15:24,252.77,39.23,70.35,0.76
2026-06-22 04:15:25,271.35,36.66,65.33,0.72
2026-06-22 04:15:27,277.83,35.75,63.59,1.26
2026-06-22 04:15:28,274.62,36.16,65.14,0.68
2026-06-22 04:15:30,288.65,34.39,60.65,0.52
2026-06-22 04:15:31,268.35,36.97,65.38,0.78
2026-06-22 04:15:33,255.16,38.82,70.50,0.85
2026-06-22 04:15:34,276.20,35.96,62.35,0.79
2026-06-22 04:15:36,255.91,38.70,71.93,1.15
2026-06-22 04:15:37,284.00,34.98,62.04,0.89
2026-06-22 04:15:39,290.02,34.24,61.17,1.40
2026-06-22 04:15:40,261.06,38.02,69.35,0.86
2026-06-22 04:15:42,276.88,35.86,63.25,1.27
2026-06-22 04:15:43,291.17,34.13,59.97,1.12
2026-06-22 04:15:45,282.06,35.21,61.27,0.96
2026-06-22 04:15:46,278.03,35.74,62.78,1.17
2026-06-22 04:15:47,274.38,36.20,65.13,0.73
2026-06-22 04:15:49,273.00,36.39,63.49,1.00
2026-06-22 04:15:50,282.59,35.17,62.43,1.17
2026-06-22 04:15:52,276.66,35.90,63.83,1.17
2026-06-22 04:15:53,266.80,37.15,66.45,0.67
2026-06-22 04:15:55,277.47,35.81,61.48,0.92
2026-06-22 04:15:56,264.87,37.42,67.48,1.49
2026-06-22 04:15:58,274.32,36.21,65.04,1.02
2026-06-22 04:16:01,295.91,33.57,58.83,0.89
2026-06-22 04:16:03,285.12,34.82,60.78,0.96
2026-06-22 04:16:06,254.57,38.92,69.91,0.86
2026-06-22 04:16:08,277.99,35.72,63.27,1.23
2026-06-22 04:16:12,284.36,34.93,59.15,0.98
2026-06-22 04:16:14,258.12,38.38,66.77,1.15
2026-06-22 04:16:17,256.79,38.57,69.79,0.61
2026-06-22 04:16:19,271.31,36.67,65.90,1.17
2026-06-22 04:16:20,255.56,38.75,70.78,1.23
2026-06-22 04:16:22,296.49,33.51,59.71,0.65
2026-06-22 04:16:25,270.95,36.67,65.66,1.22
2026-06-22 04:16:27,282.08,35.20,62.36,1.27
2026-06-22 04:16:28,265.48,37.35,67.60,0.99
2026-06-22 04:16:31,276.10,35.96,64.80,1.12
2026-06-22 04:16:32,258.10,38.40,68.78,1.01
2026-06-22 04:16:34,256.97,38.55,68.52,1.11
2026-06-22 04:16:37,265.70,37.28,68.24,1.39
2026-06-22 04:16:39,260.38,38.10,67.43,0.67
2026-06-22 04:16:41,288.59,34.39,61.21,0.89
2026-06-22 04:16:42,285.07,34.85,61.26,0.98
2026-06-22 04:16:44,292.03,34.04,59.78,0.78
2026-06-22 04:16:46,287.91,34.50,61.60,0.89
2026-06-22 04:16:47,280.82,35.41,64.11,1.21
2026-06-22 04:16:48,252.79,39.21,71.43,0.82
2026-06-22 04:16:50,281.47,35.32,63.22,1.01
2026-06-22 04:16:51,286.16,34.70,63.20,0.88
2026-06-22 04:16:53,288.80,34.39,59.98,0.52
2026-06-22 04:16:54,260.22,38.14,69.69,1.11
2026-06-22 04:16:56,292.61,33.98,58.40,1.17
2026-06-22 04:16:58,278.47,35.69,64.37,0.77
2026-06-22 04:17:00,263.21,37.71,66.69,0.89
2026-06-22 04:17:03,279.17,35.57,64.22,1.16
2026-06-22 04:17:06,266.05,37.25,67.92,0.81
2026-06-22 04:17:09,293.42,33.88,59.87,1.01
2026-06-22 04:17:11,270.89,36.68,64.43,1.14
2026-06-22 04:17:13,258.22,38.38,67.86,0.99
2026-06-22 04:17:15,253.68,39.05,70.65,1.41
2026-06-22 04:17:16,270.10,36.76,65.30,0.74
2026-06-22 04:17:17,271.48,36.61,65.81,1.38
2026-06-22 04:17:19,281.82,35.24,62.04,1.02
2026-06-22 04:17:20,258.00,38.39,69.65,1.30
2026-06-22 04:17:22,260.85,38.04,67.86,1.48
2026-06-22 04:17:23,278.70,35.71,63.68,1.30
2026-06-22 04:17:24,256.42,38.62,68.73,0.97
2026-06-22 04:17:26,287.89,34.50,60.56,0.97
2026-06-22 04:17:27,289.97,34.25,60.57,1.08
2026-06-22 04:17:29,274.99,36.10,63.66,0.93
2026-06-22 04:17:30,293.76,33.85,58.20,0.82
2026-06-22 04:17:32,269.44,36.83,65.91,0.92
2026-06-22 04:17:34,260.92,38.04,68.66,1.17
2026-06-22 04:17:37,272.35,36.49,65.03,1.12
2026-06-22 04:17:38,268.54,36.96,66.84,1.21
2026-06-22 04:17:40,285.63,34.76,61.70,0.97
2026-06-22 04:17:41,266.59,37.19,65.66,1.16
